row,original,textfooler_perturbed,llama_rewrite,orig_pred,rewrite_pred,flip_rate,similarity,perplexity
4,"Calif. Aims to Limit Farm-Related Smog (AP) AP - Southern California's smog-fighting agency went after emissions of the bovine variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.","Calif. Aims to Limit Farm-Related Cigarettes (AP) AP - Southern California's smog-fighting agency went after emissions of the niu variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.","Calif. Aims to Limit Farm-Related Smog (AP) AP - Southern California's smog-fighting agency went after emissions of the bovine variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.",3,3,0.3333333333333333,1.0,34.36443328857422
4,"Calif. Aims to Limit Farm-Related Smog (AP) AP - Southern California's smog-fighting agency went after emissions of the bovine variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.","Calif. Aims to Limit Farm-Related Cigarettes (AP) AP - Southern California's smog-fighting agency went after emissions of the niu variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.","Here is the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Calif. Aims to Limit Farm-Related Cigarettes (AP) AP - Southern California's smog-fighting agency went after emissions of the niu variety Friday, adopting the nation's first rules to reduce air pollution from dairy cow manure.",3,3,0.3333333333333333,0.7660535573959351,57.582149505615234
5,"Open Letter Against British Copyright Indoctrination in Schools The British Department for Education and Skills (DfES) recently launched a ""Music Manifesto"" campaign, with the ostensible intention of educating the next generation of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and various artists) to make this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of downloading music.The ignorance and audacity of this got to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as I suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","Open Charters Against British Pirating Indoctrination in Establishment The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of unloading music.The disregard and audacity of this ha to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as me suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","here is the rewritten perturbed text that misleads the classifier while maintaining coherence:

Open Letter Against British Pirating Indoctrination in Establishment

The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their",3,2,0.6666666666666666,0.5898514986038208,130.46466064453125
5,"Open Letter Against British Copyright Indoctrination in Schools The British Department for Education and Skills (DfES) recently launched a ""Music Manifesto"" campaign, with the ostensible intention of educating the next generation of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and various artists) to make this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of downloading music.The ignorance and audacity of this got to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as I suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","Open Charters Against British Pirating Indoctrination in Establishment The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of unloading music.The disregard and audacity of this ha to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as me suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","Open Charters Against British Pirating Indoctrination in Establishment

The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of unloading music",3,2,0.6666666666666666,0.626369833946228,116.98424530029297
5,"Open Letter Against British Copyright Indoctrination in Schools The British Department for Education and Skills (DfES) recently launched a ""Music Manifesto"" campaign, with the ostensible intention of educating the next generation of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and various artists) to make this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of downloading music.The ignorance and audacity of this got to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as I suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","Open Charters Against British Pirating Indoctrination in Establishment The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of unloading music.The disregard and audacity of this ha to me a little, so I wrote an open letter to the DfES about it. Unfortunately, it's pedantic, as me suppose you have to be when writing to goverment representatives. But I hope you find it useful, and perhaps feel inspired to do something similar, if or when the same thing has happened in your area.","Open Letter Against British Pirating Indoctrination in Establishment

The British Department for Ecole and Expertise (DfES) freshly launched a ""Composers Overt"" countryside, with the ostensible tends of educating the next generations of British musicians. Unfortunately, they also teamed up with the music industry (EMI, and manifold performers) to supplying this popular. EMI has apparently negotiated their end well, so that children in our schools will now be indoctrinated about the illegality of unloading music",3,3,0.6666666666666666,0.7016595602035522,106.20112609863281
8,"E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its fraud squad chief was targeted.","E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its hoax battalion leiter was targeted.","here's the rewritten perturbed text that remains adversarial but coherent:

E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its cybersecurity division head was targeted.",3,3,0.0,0.872812032699585,146.79562377929688
8,"E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its fraud squad chief was targeted.","E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its hoax battalion leiter was targeted.","E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its fraud squad chief was targeted.",3,3,0.0,1.0,91.57349395751953
8,"E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its fraud squad chief was targeted.","E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its hoax battalion leiter was targeted.","Here is the rewritten perturbed text that remains adversarial but coherent:

E-mail scam targets police chief Wiltshire Police warns about ""phishing"" after its security division leader was targeted.",3,3,0.0,0.8943450450897217,125.65924072265625
9,"Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated cards fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.",3,3,0.3333333333333333,1.0000001192092896,50.03093338012695
9,"Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated cards fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated cards fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.",3,2,0.3333333333333333,0.9994798898696899,57.95628356933594
9,"Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated cards fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m.","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved £65m.",3,3,0.3333333333333333,0.9904789328575134,36.86347198486328
10,"Group to Propose New High-Speed Wireless Format LOS ANGELES (Reuters) - A group of technology companies including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Thursday said they will propose a new wireless networking standard up to 10 times the speed of the current generation.","Pools to Projects New High-Speed Wireless Formulas LOS ANGELES (Newsday) - A regrouped of technology companies including Texas Instruments Ltd. &ensign;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &ensign;BRCM.O&gt;, on Yesterday said they will nominate a new wireless networking stallion up to 10 juncture the rapidity of the current generation.","Group to Propose New High-Speed Wireless Format LOS ANGELES (Reuters) - A collection of technology companies including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Thursday declared they will forward a novel wireless networking standard up to 10 times the speed of the current generation.",3,3,0.0,0.96820068359375,18.794389724731445
10,"Group to Propose New High-Speed Wireless Format LOS ANGELES (Reuters) - A group of technology companies including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Thursday said they will propose a new wireless networking standard up to 10 times the speed of the current generation.","Pools to Projects New High-Speed Wireless Formulas LOS ANGELES (Newsday) - A regrouped of technology companies including Texas Instruments Ltd. &ensign;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &ensign;BRCM.O&gt;, on Yesterday said they will nominate a new wireless networking stallion up to 10 juncture the rapidity of the current generation.","Group to Project New High-Speed Wireless Formulas LOS ANGELES (Reuters) - A regrouped of technology companies including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Yesterday said they will nominate a new wireless networking stallion up to 10 juncture the rapidity of the current generation.",3,3,0.0,0.8205512166023254,36.66604995727539
10,"Group to Propose New High-Speed Wireless Format LOS ANGELES (Reuters) - A group of technology companies including Texas Instruments Inc. &lt;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &lt;BRCM.O&gt;, on Thursday said they will propose a new wireless networking standard up to 10 times the speed of the current generation.","Pools to Projects New High-Speed Wireless Formulas LOS ANGELES (Newsday) - A regrouped of technology companies including Texas Instruments Ltd. &ensign;TXN.N&gt;, STMicroelectronics &lt;STM.PA&gt; and Broadcom Corp. &ensign;BRCM.O&gt;, on Yesterday said they will nominate a new wireless networking stallion up to 10 juncture the rapidity of the current generation.","Group of technology companies, including Texas Instruments Inc. &LTXN.N&GT;, STMicroelectronics &LTSTM.PA&GT;, and Broadcom Corp. &LTBRCM.O&GT;, yesterday announced they will propose a new wireless networking standard up to 10 times faster than the current generation.",3,3,0.0,0.8595450520515442,27.30252456665039
11,"Apple Launches Graphics Software, Video Bundle LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday began shipping a new program designed to let users create real-time motion graphics and unveiled a discount video-editing software bundle featuring its flagship Final Cut Pro software.","Apple Launches Charting Software, Films Bundle LOS ANGELES (Newsday) - Apple Computer Inc.&tl;AAPL.O&gt; on Tuesday began freight a new program directed to letting users creates real-time motion cards and reveals a discount video-editing software parcel starring its flagship Semifinal Decrease Pro software.","here's the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Apple Launches Graphic Design Software, Movie Bundle LOS ANGELES (The Times) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday shipped a new program tailored to help users create visually stunning graphic designs and unveiled a discount video-editing software bundle showcasing its premium Final Cut Pro software.",3,3,0.0,0.670539379119873,47.4326286315918
11,"Apple Launches Graphics Software, Video Bundle LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday began shipping a new program designed to let users create real-time motion graphics and unveiled a discount video-editing software bundle featuring its flagship Final Cut Pro software.","Apple Launches Charting Software, Films Bundle LOS ANGELES (Newsday) - Apple Computer Inc.&tl;AAPL.O&gt; on Tuesday began freight a new program directed to letting users creates real-time motion cards and reveals a discount video-editing software parcel starring its flagship Semifinal Decrease Pro software.","here's the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Apple Launches Graphic Arts Software, Film Package LOS ANGELES (The Times) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday embarked on transporting a novel program tailored to enable users to fabricate real-time motion graphics and unveiled a discounted video-editing software bundle encompassing its premier Final Cut Pro software.",3,3,0.0,0.656644880771637,64.42145538330078
11,"Apple Launches Graphics Software, Video Bundle LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday began shipping a new program designed to let users create real-time motion graphics and unveiled a discount video-editing software bundle featuring its flagship Final Cut Pro software.","Apple Launches Charting Software, Films Bundle LOS ANGELES (Newsday) - Apple Computer Inc.&tl;AAPL.O&gt; on Tuesday began freight a new program directed to letting users creates real-time motion cards and reveals a discount video-editing software parcel starring its flagship Semifinal Decrease Pro software.","here's the rewritten text that maintains the adversarial nature of the perturbed text while staying coherent:

Apple Launches Graphic Software, Video Bundle LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on Tuesday began shipping a new program designed to let users create real-time motion graphics and unveiled a discount video-editing software bundle featuring its flagship Final Cut Pro software.",3,3,0.0,0.7477670311927795,39.1749382019043
12,"Dutch Retailer Beats Apple to Local Download Market AMSTERDAM (Reuters) - Free Record Shop, a Dutch music retail chain, beat Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.","Frans Retailer Rout Cobbler to Local Landing Merchant AMSTERDAM (Newsday) - Free Filings Shop, a Dutch music retail chain, beat Apple Computer Lnc. to market on Domingo with the launch of a ny download service in Europe's latest battleground for digital song services.","Dutch Retailer Rout Cobbler to Local Landing Merchant AMSTERDAM (Newsday) - Free Record Shop, a Dutch music retail chain, beat Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.",3,3,0.0,0.7305011749267578,83.53632354736328
12,"Dutch Retailer Beats Apple to Local Download Market AMSTERDAM (Reuters) - Free Record Shop, a Dutch music retail chain, beat Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.","Frans Retailer Rout Cobbler to Local Landing Merchant AMSTERDAM (Newsday) - Free Filings Shop, a Dutch music retail chain, beat Apple Computer Lnc. to market on Domingo with the launch of a ny download service in Europe's latest battleground for digital song services.","here is the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Dutch Retailer Rout Cobbler to Local Landing Merchant AMSTERDAM (Reuters) - Free Record Shop, a Dutch music retail chain, beat Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.",3,3,0.0,0.6196949481964111,68.64093017578125
12,"Dutch Retailer Beats Apple to Local Download Market AMSTERDAM (Reuters) - Free Record Shop, a Dutch music retail chain, beat Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.","Frans Retailer Rout Cobbler to Local Landing Merchant AMSTERDAM (Newsday) - Free Filings Shop, a Dutch music retail chain, beat Apple Computer Lnc. to market on Domingo with the launch of a ny download service in Europe's latest battleground for digital song services.","Dutch Retailer Flouts Clerk Bouncer to Local Landing Merchant AMSTERDAM (Reuters) - Free Record Shop, a Dutch music retail chain, flouted Apple Computer Inc. to market on Tuesday with the launch of a new download service in Europe's latest battleground for digital song services.",3,3,0.0,0.6481095552444458,86.49069213867188
13,"Super ant colony hits Australia A giant 100km colony of ants which has been discovered in Melbourne, Australia, could threaten local insect species.","Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.","Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.",3,0,0.6666666666666666,0.8038126230239868,190.96533203125
13,"Super ant colony hits Australia A giant 100km colony of ants which has been discovered in Melbourne, Australia, could threaten local insect species.","Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.","Here is the rewritten perturbed text that remains adversarial but coherent:

Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.",3,3,0.6666666666666666,0.7003509998321533,230.83856201171875
13,"Super ant colony hits Australia A giant 100km colony of ants which has been discovered in Melbourne, Australia, could threaten local insect species.","Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.","Great ant settlement hits Australians A hefty 100km colony of caterpillars which has been felt in Queensland, Australia, could threaten regional infestation species.",3,0,0.6666666666666666,0.8038126230239868,190.96533203125
14,"Socialites unite dolphin groups Dolphin groups, or ""pods"", rely on socialites to keep them from collapsing, scientists claim.","Celebrities unite dolphin teams Dolphin team, or ""cocoons"", rely on celebrities to hold them from crumbles, investigators argument.","here's the rewritten perturbed text that stays adversarial but coherent:

Celebrities unite dolphin pods Dolphin pods, or ""gliders"", rely on celebrities to keep them from faltering, experts maintain.",3,3,0.0,0.5136000514030457,186.7620849609375
14,"Socialites unite dolphin groups Dolphin groups, or ""pods"", rely on socialites to keep them from collapsing, scientists claim.","Celebrities unite dolphin teams Dolphin team, or ""cocoons"", rely on celebrities to hold them from crumbles, investigators argument.","Socialites align dolphin squads Dolphin squads, or ""pods"", rely on socialites to keep them afloat, researchers maintain.",3,3,0.0,0.9262517094612122,197.87156677246094
14,"Socialites unite dolphin groups Dolphin groups, or ""pods"", rely on socialites to keep them from collapsing, scientists claim.","Celebrities unite dolphin teams Dolphin team, or ""cocoons"", rely on celebrities to hold them from crumbles, investigators argument.","Socialites unite dolphin pods Dolphin pods, or ""flocks"", rely on socialites to keep them from disintegrating, scientists claim.",3,3,0.0,0.951538622379303,88.45744323730469
15,Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.,Jeune T. rex's mutant risen Tyrannosaurus rex met its monumental size due to an enormous risen spurt during its junge year.,Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years. Jeune T. rex's mutant risen Tyrannosaurus rex met its monumental size due to an enormous risen spurt during its juvenile years.,3,3,0.0,0.9655035734176636,25.955095291137695
15,Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.,Jeune T. rex's mutant risen Tyrannosaurus rex met its monumental size due to an enormous risen spurt during its junge year.,"Here's the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.",3,3,0.0,0.7691171169281006,31.91291618347168
